,dist_km,time_min,city,place_idx,name
3134,50.56,34.2333,Longueuil,313,Brasseurs du Monde
3135,125.777,75.0833,Sherbrooke,313,Brasseurs du Monde
3136,190.064,105.9833,Lévis,313,Brasseurs du Monde
3137,405.689,231.35,Saguenay,313,Brasseurs du Monde
3138,117.778,73.2167,Trois-Rivières,313,Brasseurs du Monde
3139,63.64,42.5333,Terrebonne,313,Brasseurs du Monde
3140,252.457,155.75,Montréal,314,Breakneck Steps (L'Escalier Casse-Cou)
3141,6.901,16.7333,Québec,314,Breakneck Steps (L'Escalier Casse-Cou)
3142,265.904,159.0667,Laval,314,Breakneck Steps (L'Escalier Casse-Cou)
3143,439.266,254.0167,Gatineau,314,Breakneck Steps (L'Escalier Casse-Cou)
3144,249.693,148.55,Longueuil,314,Breakneck Steps (L'Escalier Casse-Cou)
3145,233.609,140.0333,Sherbrooke,314,Breakneck Steps (L'Escalier Casse-Cou)
3146,17.953,22.2,Lévis,314,Breakneck Steps (L'Escalier Casse-Cou)
3147,208.754,131.7833,Saguenay,314,Breakneck Steps (L'Escalier Casse-Cou)
3148,130.549,82.7,Trois-Rivières,314,Breakneck Steps (L'Escalier Casse-Cou)
3149,251.552,149.3,Terrebonne,314,Breakneck Steps (L'Escalier Casse-Cou)
3150,18.993,20.5833,Montréal,315,Breakout
3151,253.294,142.8167,Québec,315,Breakout
3152,43.753,37.1833,Laval,315,Breakout
3153,214.501,129.2333,Gatineau,315,Breakout
3154,10.333,16.7833,Longueuil,315,Breakout
3155,142.606,83.9833,Sherbrooke,315,Breakout
3156,237.725,134.6167,Lévis,315,Breakout
3157,453.35,260.0,Saguenay,315,Breakout
3158,159.253,94.0833,Trois-Rivières,315,Breakout
3159,50.446,37.5833,Terrebonne,315,Breakout
3160,50.929,37.6333,Montréal,316,Bricolo Cafe Ceramique
3161,301.854,173.4333,Québec,316,Bricolo Cafe Ceramique
3162,52.259,39.3167,Laval,316,Bricolo Cafe Ceramique
3163,164.942,97.2833,Gatineau,316,Bricolo Cafe Ceramique
3164,57.549,46.3,Longueuil,316,Bricolo Cafe Ceramique
3165,200.597,119.9667,Sherbrooke,316,Bricolo Cafe Ceramique
3166,286.285,165.25,Lévis,316,Bricolo Cafe Ceramique
3167,501.91,290.6333,Saguenay,316,Bricolo Cafe Ceramique
3168,176.997,105.1833,Trois-Rivières,316,Bricolo Cafe Ceramique
3169,66.358,47.4,Terrebonne,316,Bricolo Cafe Ceramique
3170,145.069,94.8667,Montréal,317,Brind'O Aquaclub
3171,381.409,217.2,Québec,317,Brind'O Aquaclub
3172,125.083,83.2833,Laval,317,Brind'O Aquaclub
3173,157.848,109.3,Gatineau,317,Brind'O Aquaclub
3174,151.689,103.55,Longueuil,317,Brind'O Aquaclub
3175,294.737,177.2,Sherbrooke,317,Brind'O Aquaclub
3176,374.125,217.8833,Lévis,317,Brind'O Aquaclub
3177,581.465,334.3833,Saguenay,317,Brind'O Aquaclub
3178,251.172,148.4333,Trois-Rivières,317,Brind'O Aquaclub
3179,135.172,86.5,Terrebonne,317,Brind'O Aquaclub
3180,87.337,59.25,Montréal,318,Bromont Water Park
3181,244.654,162.0333,Québec,318,Bromont Water Park
3182,112.097,75.85,Laval,318,Bromont Water Park
3183,282.845,167.9,Gatineau,318,Bromont Water Park
3184,78.677,55.45,Longueuil,318,Bromont Water Park
3185,79.308,52.0,Sherbrooke,318,Bromont Water Park
3186,229.085,153.85,Lévis,318,Bromont Water Park
3187,444.71,279.2167,Saguenay,318,Bromont Water Park
3188,156.799,121.0833,Trois-Rivières,318,Bromont Water Park
3189,116.275,76.9167,Terrebonne,318,Bromont Water Park
3190,87.597,59.3333,Montréal,319,"Bromont, montagne d'experiences"
3191,244.914,162.1167,Québec,319,"Bromont, montagne d'experiences"
3192,112.357,75.9333,Laval,319,"Bromont, montagne d'experiences"
3193,283.105,167.9833,Gatineau,319,"Bromont, montagne d'experiences"
3194,78.937,55.5333,Longueuil,319,"Bromont, montagne d'experiences"
3195,79.568,52.0833,Sherbrooke,319,"Bromont, montagne d'experiences"
3196,229.345,153.9167,Lévis,319,"Bromont, montagne d'experiences"
3197,444.97,279.3,Saguenay,319,"Bromont, montagne d'experiences"
3198,157.059,121.1667,Trois-Rivières,319,"Bromont, montagne d'experiences"
3199,116.535,77.0,Terrebonne,319,"Bromont, montagne d'experiences"
3200,192.608,122.7833,Montréal,320,Brookbury St. John’s Church
3201,209.248,144.3833,Québec,320,Brookbury St. John’s Church
3202,217.368,139.3833,Laval,320,Brookbury St. John’s Church
3203,388.116,231.4333,Gatineau,320,Brookbury St. John’s Church
3204,183.948,118.9833,Longueuil,320,Brookbury St. John’s Church
3205,40.234,40.2,Sherbrooke,320,Brookbury St. John’s Church
3206,194.192,137.3667,Lévis,320,Brookbury St. John’s Church
3207,409.304,261.5833,Saguenay,320,Brookbury St. John’s Church
3208,146.191,109.3333,Trois-Rivières,320,Brookbury St. John’s Church
3209,223.835,139.0,Terrebonne,320,Brookbury St. John’s Church
3210,693.553,454.2833,Montréal,321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste"
3211,508.252,331.3,Québec,321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste"
3212,694.628,448.25,Laval,321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste"
3213,764.592,496.4333,Gatineau,321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste"
3214,700.258,453.6833,Longueuil,321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste"
3215,709.668,462.2667,Sherbrooke,321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste"
3216,526.129,345.3333,Lévis,321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste"
3217,356.511,249.9167,Saguenay,321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste"
3218,569.818,378.0667,Trois-Rivières,321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste"
3219,677.12,436.2333,Terrebonne,321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste"
3220,97.532,61.3333,Montréal,322,Brulerie Virgin Hill Coffee
3221,237.821,154.1667,Québec,322,Brulerie Virgin Hill Coffee
3222,122.292,77.9333,Laval,322,Brulerie Virgin Hill Coffee
3223,293.04,169.9833,Gatineau,322,Brulerie Virgin Hill Coffee
3224,88.872,57.5333,Longueuil,322,Brulerie Virgin Hill Coffee
3225,65.994,41.25,Sherbrooke,322,Brulerie Virgin Hill Coffee
3226,222.252,145.9667,Lévis,322,Brulerie Virgin Hill Coffee
3227,437.877,271.35,Saguenay,322,Brulerie Virgin Hill Coffee
3228,149.966,113.2167,Trois-Rivières,322,Brulerie Virgin Hill Coffee
3229,126.47,79.0,Terrebonne,322,Brulerie Virgin Hill Coffee
3230,171.33,144.3,Montréal,323,Bull Lake Regional Park
3231,302.004,204.9667,Québec,323,Bull Lake Regional Park
3232,157.96,137.1833,Laval,323,Bull Lake Regional Park
3233,301.145,232.55,Gatineau,323,Bull Lake Regional Park
3234,178.035,143.7,Longueuil,323,Bull Lake Regional Park
3235,253.188,224.3333,Sherbrooke,323,Bull Lake Regional Park
3236,298.993,205.7833,Lévis,323,Bull Lake Regional Park
3237,502.06,322.1667,Saguenay,323,Bull Lake Regional Park
3238,171.767,136.2,Trois-Rivières,323,Bull Lake Regional Park
3239,140.452,125.1833,Terrebonne,323,Bull Lake Regional Park
3240,32.415,32.65,Montréal,324,Bureau D' Accueil Touristique De Chambly
3241,245.96,148.15,Québec,324,Bureau D' Accueil Touristique De Chambly
3242,55.768,46.1333,Laval,324,Bureau D' Accueil Touristique De Chambly
3243,227.923,141.3,Gatineau,324,Bureau D' Accueil Touristique De Chambly
3244,25.251,27.1167,Longueuil,324,Bureau D' Accueil Touristique De Chambly
3245,131.63,81.8333,Sherbrooke,324,Bureau D' Accueil Touristique De Chambly
3246,230.391,139.9667,Lévis,324,Bureau D' Accueil Touristique De Chambly
3247,446.016,265.3333,Saguenay,324,Bureau D' Accueil Touristique De Chambly
3248,161.444,100.4333,Trois-Rivières,324,Bureau D' Accueil Touristique De Chambly
3249,52.637,43.9333,Terrebonne,324,Bureau D' Accueil Touristique De Chambly
3250,86.791,60.0667,Montréal,325,Bureau D' Information Touristique De Bromont
3251,244.108,162.85,Québec,325,Bureau D' Information Touristique De Bromont
3252,111.551,76.6667,Laval,325,Bureau D' Information Touristique De Bromont
3253,282.299,168.7333,Gatineau,325,Bureau D' Information Touristique De Bromont
3254,78.131,56.2667,Longueuil,325,Bureau D' Information Touristique De Bromont
3255,78.762,52.8333,Sherbrooke,325,Bureau D' Information Touristique De Bromont
3256,228.539,154.6667,Lévis,325,Bureau D' Information Touristique De Bromont
3257,444.164,280.05,Saguenay,325,Bureau D' Information Touristique De Bromont
3258,156.253,121.9167,Trois-Rivières,325,Bureau D' Information Touristique De Bromont
3259,115.729,77.75,Terrebonne,325,Bureau D' Information Touristique De Bromont
3260,162.614,104.15,Montréal,326,Bureau D' Information Touristique De Shawinigan
3261,149.273,93.4,Québec,326,Bureau D' Information Touristique De Shawinigan
3262,163.689,98.1167,Laval,326,Bureau D' Information Touristique De Shawinigan
3263,333.895,190.8333,Gatineau,326,Bureau D' Information Touristique De Shawinigan
3264,169.319,103.55,Longueuil,326,Bureau D' Information Touristique De Shawinigan
3265,178.729,112.1333,Sherbrooke,326,Bureau D' Information Touristique De Shawinigan
3266,146.262,94.2167,Lévis,326,Bureau D' Information Touristique De Shawinigan
3267,349.329,210.6,Saguenay,326,Bureau D' Information Touristique De Shawinigan
3268,38.879,27.95,Trois-Rivières,326,Bureau D' Information Touristique De Shawinigan
3269,146.181,86.1167,Terrebonne,326,Bureau D' Information Touristique De Shawinigan
3270,491.479,339.0833,Montréal,327,Bureau D'Accueil Touristique De Bergeronnes
3271,238.81,192.3333,Québec,327,Bureau D'Accueil Touristique De Bergeronnes
3272,505.607,341.85,Laval,327,Bureau D'Accueil Touristique De Bergeronnes
3273,675.813,434.5667,Gatineau,327,Bureau D'Accueil Touristique De Bergeronnes
3274,488.715,331.9,Longueuil,327,Bureau D'Accueil Touristique De Bergeronnes
3275,472.631,323.3667,Sherbrooke,327,Bureau D'Accueil Touristique De Bergeronnes
3276,256.556,205.8667,Lévis,327,Bureau D'Accueil Touristique De Bergeronnes
3277,139.644,100.9333,Saguenay,327,Bureau D'Accueil Touristique De Bergeronnes
3278,367.096,263.25,Trois-Rivières,327,Bureau D'Accueil Touristique De Bergeronnes
3279,488.099,329.85,Terrebonne,327,Bureau D'Accueil Touristique De Bergeronnes
3280,159.157,100.15,Montréal,328,Bureau D'Accueil Touristique De Labelle
3281,395.497,222.4667,Québec,328,Bureau D'Accueil Touristique De Labelle
3282,139.171,88.55,Laval,328,Bureau D'Accueil Touristique De Labelle
3283,171.936,114.5667,Gatineau,328,Bureau D'Accueil Touristique De Labelle
3284,165.777,108.8167,Longueuil,328,Bureau D'Accueil Touristique De Labelle
3285,308.825,182.4833,Sherbrooke,328,Bureau D'Accueil Touristique De Labelle
3286,388.213,223.15,Lévis,328,Bureau D'Accueil Touristique De Labelle
3287,595.553,339.65,Saguenay,328,Bureau D'Accueil Touristique De Labelle
3288,265.26,153.7,Trois-Rivières,328,Bureau D'Accueil Touristique De Labelle
3289,149.26,91.7667,Terrebonne,328,Bureau D'Accueil Touristique De Labelle
3290,551.357,355.9167,Montréal,329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer
3291,300.489,234.9667,Québec,329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer
3292,564.804,359.2333,Laval,329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer
3293,744.311,458.9667,Gatineau,329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer
3294,548.593,348.7333,Longueuil,329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer
3295,532.509,340.2,Sherbrooke,329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer
3296,313.602,221.5,Lévis,329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer
3297,201.323,143.5667,Saguenay,329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer
3298,440.949,288.6833,Trois-Rivières,329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer
3299,561.952,355.2833,Terrebonne,329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer
3300,97.065,68.9833,Montréal,330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard
3301,333.405,191.3,Québec,330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard
3302,77.079,57.4,Laval,330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard
3303,173.189,114.3,Gatineau,330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard
3304,103.685,77.6667,Longueuil,330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard
3305,246.733,151.3167,Sherbrooke,330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard
3306,326.121,192.0,Lévis,330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard
3307,533.461,308.5,Saguenay,330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard
3308,203.168,122.55,Trois-Rivières,330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard
3309,87.168,60.6167,Terrebonne,330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard
3310,109.581,92.65,Montréal,331,Bureau D'Accueil Touristique De Saint-Come
3311,259.136,163.3167,Québec,331,Bureau D'Accueil Touristique De Saint-Come
3312,97.79,78.5333,Laval,331,Bureau D'Accueil Touristique De Saint-Come
3313,240.975,173.9167,Gatineau,331,Bureau D'Accueil Touristique De Saint-Come
3314,116.286,92.0333,Longueuil,331,Bureau D'Accueil Touristique De Saint-Come
3315,265.19,171.9333,Sherbrooke,331,Bureau D'Accueil Touristique De Saint-Come
3316,256.125,164.1333,Lévis,331,Bureau D'Accueil Touristique De Saint-Come
3317,459.192,280.5,Saguenay,331,Bureau D'Accueil Touristique De Saint-Come
3318,128.899,94.55,Trois-Rivières,331,Bureau D'Accueil Touristique De Saint-Come
3319,80.282,66.5333,Terrebonne,331,Bureau D'Accueil Touristique De Saint-Come
3320,75.85,54.8667,Montréal,332,Bureau D'Accueil Touristique De Venise-En-Quebec
3321,281.113,176.0,Québec,332,Bureau D'Accueil Touristique De Venise-En-Quebec
3322,100.61,71.4667,Laval,332,Bureau D'Accueil Touristique De Venise-En-Quebec
3323,275.479,163.2167,Gatineau,332,Bureau D'Accueil Touristique De Venise-En-Quebec
3324,67.19,51.0667,Longueuil,332,Bureau D'Accueil Touristique De Venise-En-Quebec
3325,146.731,100.7167,Sherbrooke,332,Bureau D'Accueil Touristique De Venise-En-Quebec
3326,265.544,167.8167,Lévis,332,Bureau D'Accueil Touristique De Venise-En-Quebec
3327,481.169,293.2,Saguenay,332,Bureau D'Accueil Touristique De Venise-En-Quebec
3328,213.595,129.0333,Trois-Rivières,332,Bureau D'Accueil Touristique De Venise-En-Quebec
3329,104.788,72.55,Terrebonne,332,Bureau D'Accueil Touristique De Venise-En-Quebec
3330,178.922,115.8167,Montréal,333,Bureau D'Accueil Touristique La Minerve
3331,415.262,238.1333,Québec,333,Bureau D'Accueil Touristique La Minerve
3332,158.936,104.2167,Laval,333,Bureau D'Accueil Touristique La Minerve
3333,154.576,131.75,Gatineau,333,Bureau D'Accueil Touristique La Minerve
3334,185.542,124.5,Longueuil,333,Bureau D'Accueil Touristique La Minerve
3335,328.59,198.15,Sherbrooke,333,Bureau D'Accueil Touristique La Minerve
3336,407.978,238.8333,Lévis,333,Bureau D'Accueil Touristique La Minerve
3337,615.318,355.3333,Saguenay,333,Bureau D'Accueil Touristique La Minerve
3338,285.025,169.3667,Trois-Rivières,333,Bureau D'Accueil Touristique La Minerve
3339,169.025,107.45,Terrebonne,333,Bureau D'Accueil Touristique La Minerve
3340,140.122,88.9167,Montréal,334,Bureau D'Information Touristique De Becancour
3341,141.487,78.9833,Québec,334,Bureau D'Information Touristique De Becancour
3342,141.197,82.9,Laval,334,Bureau D'Information Touristique De Becancour
3343,311.403,175.6,Gatineau,334,Bureau D'Information Touristique De Becancour
3344,146.827,88.3167,Longueuil,334,Bureau D'Information Touristique De Becancour
3345,141.829,89.7167,Sherbrooke,334,Bureau D'Information Touristique De Becancour
3346,138.476,79.8,Lévis,334,Bureau D'Information Touristique De Becancour
3347,341.543,196.1833,Saguenay,334,Bureau D'Information Touristique De Becancour
3348,11.25,10.2167,Trois-Rivières,334,Bureau D'Information Touristique De Becancour
3349,123.689,70.8833,Terrebonne,334,Bureau D'Information Touristique De Becancour
3350,689.416,448.5,Montréal,335,Bureau D'Information Touristique De Chibougamau
3351,504.115,325.5167,Québec,335,Bureau D'Information Touristique De Chibougamau
3352,690.491,442.4667,Laval,335,Bureau D'Information Touristique De Chibougamau
3353,760.455,490.65,Gatineau,335,Bureau D'Information Touristique De Chibougamau
3354,696.121,447.9,Longueuil,335,Bureau D'Information Touristique De Chibougamau
3355,705.531,456.4833,Sherbrooke,335,Bureau D'Information Touristique De Chibougamau
3356,521.992,339.5667,Lévis,335,Bureau D'Information Touristique De Chibougamau
3357,352.374,244.1333,Saguenay,335,Bureau D'Information Touristique De Chibougamau
3358,565.681,372.3,Trois-Rivières,335,Bureau D'Information Touristique De Chibougamau
3359,672.983,430.4667,Terrebonne,335,Bureau D'Information Touristique De Chibougamau
3360,1221.942,918.2833,Montréal,336,Bureau D'Information Touristique De Fermont
3361,971.074,797.3333,Québec,336,Bureau D'Information Touristique De Fermont
3362,1235.389,921.6,Laval,336,Bureau D'Information Touristique De Fermont
3363,1414.896,1021.3333,Gatineau,336,Bureau D'Information Touristique De Fermont
3364,1219.178,911.1,Longueuil,336,Bureau D'Information Touristique De Fermont
3365,1203.094,902.5667,Sherbrooke,336,Bureau D'Information Touristique De Fermont
3366,984.187,783.8667,Lévis,336,Bureau D'Information Touristique De Fermont
3367,871.908,705.9167,Saguenay,336,Bureau D'Information Touristique De Fermont
3368,1111.534,851.05,Trois-Rivières,336,Bureau D'Information Touristique De Fermont
3369,1232.537,917.65,Terrebonne,336,Bureau D'Information Touristique De Fermont
3370,156.838,101.3167,Montréal,337,Bureau D'Information Touristique De La MRC Des Sources
3371,159.384,106.5833,Québec,337,Bureau D'Information Touristique De La MRC Des Sources
3372,170.285,104.6333,Laval,337,Bureau D'Information Touristique De La MRC Des Sources
3373,349.792,204.3667,Gatineau,337,Bureau D'Information Touristique De La MRC Des Sources
3374,154.074,94.1333,Longueuil,337,Bureau D'Information Touristique De La MRC Des Sources
3375,59.202,43.5167,Sherbrooke,337,Bureau D'Information Touristique De La MRC Des Sources
3376,143.815,98.4,Lévis,337,Bureau D'Information Touristique De La MRC Des Sources
3377,359.44,223.7667,Saguenay,337,Bureau D'Information Touristique De La MRC Des Sources
3378,89.823,63.1333,Trois-Rivières,337,Bureau D'Information Touristique De La MRC Des Sources
3379,167.154,102.4333,Terrebonne,337,Bureau D'Information Touristique De La MRC Des Sources
3380,222.121,146.7667,Montréal,338,Bureau D'Information Touristique De La Region De Thetford
3381,113.06,88.5167,Québec,338,Bureau D'Information Touristique De La Region De Thetford
3382,235.568,150.0833,Laval,338,Bureau D'Information Touristique De La Region De Thetford
3383,415.075,249.8167,Gatineau,338,Bureau D'Information Touristique De La Region De Thetford
3384,219.357,139.5833,Longueuil,338,Bureau D'Information Touristique De La Region De Thetford
3385,99.992,83.1667,Sherbrooke,338,Bureau D'Information Touristique De La Region De Thetford
3386,97.491,80.3333,Lévis,338,Bureau D'Information Touristique De La Region De Thetford
3387,313.116,205.7167,Saguenay,338,Bureau D'Information Touristique De La Region De Thetford
3388,133.176,93.1,Trois-Rivières,338,Bureau D'Information Touristique De La Region De Thetford
3389,232.437,147.8833,Terrebonne,338,Bureau D'Information Touristique De La Region De Thetford
3390,137.719,92.3,Montréal,339,Bureau D'Information Touristique De Saint-Donat
3391,299.152,196.4833,Québec,339,Bureau D'Information Touristique De Saint-Donat
3392,117.733,80.7,Laval,339,Bureau D'Information Touristique De Saint-Donat
3393,208.212,145.7167,Gatineau,339,Bureau D'Information Touristique De Saint-Donat
3394,144.339,100.9833,Longueuil,339,Bureau D'Information Touristique De Saint-Donat
3395,287.387,174.6333,Sherbrooke,339,Bureau D'Information Touristique De Saint-Donat
3396,296.141,197.3,Lévis,339,Bureau D'Information Touristique De Saint-Donat
3397,499.208,313.6833,Saguenay,339,Bureau D'Information Touristique De Saint-Donat
3398,168.915,127.7333,Trois-Rivières,339,Bureau D'Information Touristique De Saint-Donat
3399,98.98,76.2833,Terrebonne,339,Bureau D'Information Touristique De Saint-Donat
3400,61.268,50.3167,Montréal,340,Bureau D'Information Touristique De Saint-Lin-Laurentides
3401,252.168,153.0667,Québec,340,Bureau D'Information Touristique De Saint-Lin-Laurentides
3402,49.477,36.2167,Laval,340,Bureau D'Information Touristique De Saint-Lin-Laurentides
3403,182.04,115.8,Gatineau,340,Bureau D'Information Touristique De Saint-Lin-Laurentides
3404,67.973,49.7167,Longueuil,340,Bureau D'Information Touristique De Saint-Lin-Laurentides
3405,216.877,129.6167,Sherbrooke,340,Bureau D'Information Touristique De Saint-Lin-Laurentides
3406,249.157,153.8833,Lévis,340,Bureau D'Information Touristique De Saint-Lin-Laurentides
3407,452.224,270.25,Saguenay,340,Bureau D'Information Touristique De Saint-Lin-Laurentides
